filename,xmin,ymin,width,height,attribution,photowidth,photoheight
436s.jpg,343,110,148,150,2,638,352
436sj.jpg,208,75,70,100,2,400,283
436sj.jpg,288,103,56,96,2,400,283
436sj.jpg,344,77,53,114,2,400,283
437s.jpg,59,104,95,96,2,403,340
437sj.jpg,209,36,52,57,2,690,362
437sj.jpg,275,19,58,36,2,690,362
437sj.jpg,299,51,46,44,2,690,362
437sj.jpg,449,43,41,60,2,690,362
437sj.jpg,490,159,39,56,2,690,362
437sj.jpg,277,230,56,32,2,690,362
437sj.jpg,221,251,44,64,2,690,362
437sj.jpg,171,304,44,52,2,690,362
438s.jpg,153,55,126,179,2,638,352
438sj.jpg,174,80,224,165,2,500,332
439s.jpg,598,431,116,101,2,1280,1024
439sj.jpg,317,219,143,117,2,800,603
43s.jpg,362,174,260,204,2,852,480
43sj.jpg,4,8,208,198,2,224,224
43sp.jpg,-2,3,139,119,2,136,136
440s.jpg,130,77,48,64,2,450,390
440sj.jpg,129,58,192,195,2,450,278
441s.jpg,210,165,100,73,2,500,359
441sj.jpg,207,132,67,66,2,500,357
442s.jpg,110,71,48,60,2,259,194
442sj.jpg,8,6,205,204,2,224,224
443s.jpg,123,69,33,34,2,275,183
443sj.jpg,93,68,231,224,2,424,397
444s.jpg,234,178,85,79,2,403,340
444sj.jpg,12,18,188,212,2,224,224
445s.jpg,205,188,84,88,2,634,477
446s.jpg,167,111,186,212,2,550,459
447s.jpg,152,31,184,219,2,800,568
447s.jpg,316,206,233,144,2,800,568
447s.jpg,477,350,173,157,2,800,568
448s.jpg,183,29,299,277,2,587,374
449s.jpg,311,333,185,216,2,800,800
44s.jpg,278,18,174,213,2,691,264
44sp.jpg,3,53,182,86,2,186,186
451s.jpg,159,133,155,146,2,500,375
452s.jpg,329,19,52,44,2,502,231
452s.jpg,364,113,39,44,2,502,231
452s.jpg,136,17,45,40,2,502,231
452s.jpg,205,2,38,27,2,502,231
452s.jpg,215,21,40,36,2,502,231
452s.jpg,191,177,48,26,2,502,231
452s.jpg,151,201,28,28,2,502,231
453s.jpg,20,14,180,175,2,224,224
455s.jpg,136,98,104,66,2,320,320
456s.jpg,12,10,210,208,2,224,224
457s.jpg,92,60,120,81,2,295,221
458s.jpg,86,0,72,116,2,248,199
458s.jpg,189,25,55,97,2,248,199
459s.jpg,225,214,117,142,2,545,533
45s.jpg,76,72,630,430,2,800,533
45sj.jpg,112,128,550,266,2,800,504
45sp.jpg,-3,7,137,127,2,136,136
460s.jpg,118,59,212,226,2,460,318
461s.jpg,270,228,262,192,2,800,532
462s.jpg,158,86,533,582,2,800,711
463s.jpg,687,340,113,102,2,1280,720
464s.jpg,140,87,174,168,2,392,298
465s.jpg,12,145,772,261,2,800,534
466s.jpg,116,81,434,475,2,585,800
467s.jpg,157,200,120,92,2,425,425
468s.jpg,14,12,198,202,2,224,224
46s.jpg,485,86,418,498,2,1280,720
46sp.jpg,3,18,100,91,2,110,110
471s.jpg,171,99,188,176,2,550,339
472s.jpg,136,118,303,220,2,500,392
475s.jpg,174,96,121,108,2,500,333
476s.jpg,111,194,53,38,2,333,500
477s.jpg,40,94,416,276,2,500,401
478s.jpg,7,9,192,119,2,229,172
47s.jpg,54,119,912,492,2,1000,675
47sj.jpg,455,188,430,485,2,1299,792
47sp.jpg,0,0,63,64,2,67,67
480s.jpg,-4,6,220,212,2,224,224
481s.jpg,137,93,340,263,2,602,452
482s.jpg,63,38,148,84,2,263,181
484s.jpg,9,19,245,421,2,282,473
485s.jpg,152,128,132,116,2,500,333
485s.jpg,298,120,148,109,2,500,333
486s.jpg,67,37,52,60,2,221,166
48s.jpg,23,32,468,312,2,670,409
48sj.jpg,12,34,198,152,2,224,224
48sp.jpg,7,-3,82,100,2,98,98
490s.jpg,139,186,76,74,2,333,500
492s.jpg,16,19,188,192,2,224,224
496s.jpg,20,23,241,248,2,287,306
497s.jpg,25,633,200,139,2,570,800
499s.jpg,214,104,276,227,2,800,451
49s.jpg,28,35,200,240,2,236,311
49sj.jpg,61,13,73,65,2,399,399
49sj.jpg,260,113,48,44,2,399,399
49sj.jpg,172,149,53,52,2,399,399
49sj.jpg,174,223,46,18,2,399,399
49sj.jpg,165,289,41,54,2,399,399
49sj.jpg,202,293,58,28,2,399,399
49sj.jpg,96,310,68,43,2,399,399
49sj.jpg,113,367,60,28,2,399,399
49sp.jpg,14,8,58,77,2,84,84
4s.jpg,160,126,260,162,2,640,360
4sj.jpg,95,64,115,115,2,324,201
4sp.jpg,7,5,112,124,2,133,133
500s.jpg,12,10,332,324,2,360,360
503s.jpg,198,159,106,55,2,500,375
503s.jpg,198,213,93,48,2,500,375
504s.jpg,12,40,178,136,2,224,224
505s.jpg,24,21,190,216,2,224,224
507s.jpg,214,160,58,52,2,500,389
508s.jpg,147,16,277,290,2,500,333
509s.jpg,126,127,38,51,2,500,375
50s.jpg,269,94,185,113,2,640,360
50sj.jpg,200,235,168,130,2,800,534
50sp.jpg,6,8,120,104,2,128,128
510s.jpg,10,6,202,216,2,224,224
511s.jpg,220,318,154,106,2,900,617
513s.jpg,1,33,200,129,2,256,175
514s.jpg,100,52,172,177,2,400,267
516s.jpg,149,77,203,138,2,640,435
517s.jpg,29,18,175,190,2,224,224
51s.jpg,62,127,122,84,2,235,322
51sj.jpg,88,97,265,280,2,500,444
51sp.jpg,0,2,116,116,2,120,120
522s.jpg,71,45,231,328,2,400,400
524s.jpg,200,135,288,236,2,800,450
525s.jpg,72,80,481,374,2,672,504
526s.jpg,16,44,202,128,2,309,211
527s.jpg,290,168,210,200,2,800,533
528s.jpg,-4,23,142,103,2,300,200
528s.jpg,162,84,132,110,2,300,200
529s.jpg,8,12,212,206,2,224,224
52sp.jpg,1,-1,116,117,2,121,121
534s.jpg,53,34,321,329,2,400,400
535s.jpg,109,106,204,121,2,473,295
537s.jpg,192,286,184,88,2,800,600
53s.jpg,73,37,173,322,2,377,398
53sj.jpg,42,33,70,75,2,200,133
53sp.jpg,-9,16,143,80,2,132,132
541s.jpg,8,7,205,195,2,224,224
543s.jpg,213,206,339,150,2,800,533
544s.jpg,158,85,150,99,2,500,332
546s.jpg,494,275,114,66,2,976,555
547s.jpg,91,22,160,153,2,358,232
548s.jpg,63,32,109,47,2,173,139
549s.jpg,183,64,35,63,2,308,211
549s.jpg,234,60,41,91,2,308,211
54s.jpg,57,63,185,85,2,288,202
54sj.jpg,24,22,188,192,2,224,224
54sp.jpg,5,5,83,85,2,95,95
550s.jpg,119,77,40,28,2,278,156
551s.jpg,88,54,94,112,2,279,233
552s.jpg,193,195,104,121,2,640,407
553s.jpg,12,8,204,211,2,224,224
554s.jpg,171,128,155,92,2,500,333
555s.jpg,28,12,194,198,2,224,224
556s.jpg,248,149,63,44,2,500,375
558s.jpg,82,48,103,119,2,281,233
559s.jpg,178,204,165,112,2,500,500
55s.jpg,34,48,470,534,2,540,625
55sj.jpg,110,105,156,96,2,500,375
55sp.jpg,-1,84,163,70,2,164,164
560s.jpg,417,105,331,256,2,800,534
566s.jpg,60,79,110,86,2,224,224
567s.jpg,33,8,170,204,2,224,224
569s.jpg,254,229,64,47,2,500,500
56s.jpg,516,111,493,307,2,1024,512
56s.jpg,113,38,196,396,2,1024,512
56sj.jpg,74,31,328,166,2,500,230
56sp.jpg,0,7,63,48,2,62,62
571s.jpg,46,12,216,180,2,295,221
572s.jpg,216,53,89,82,2,368,246
572s.jpg,64,113,130,100,2,368,246
574s.jpg,63,43,166,76,2,250,187
575s.jpg,29,43,218,170,2,569,235
575s.jpg,305,27,105,142,2,569,235
575s.jpg,438,33,72,158,2,569,235
575s.jpg,499,11,67,96,2,569,235
576s.jpg,147,65,192,163,2,550,339
578s.jpg,14,-10,202,230,2,224,224
579s.jpg,29,11,163,211,2,224,224
57s.jpg,183,384,222,164,2,1280,720
57s.jpg,525,286,169,182,2,1280,720
57s.jpg,980,237,198,136,2,1280,720
57sp.jpg,7,4,124,118,2,133,133
582s.jpg,147,208,66,100,2,385,500
585s.jpg,336,229,94,72,2,800,534
587s.jpg,203,72,209,194,2,500,333
589s.jpg,87,36,163,121,2,274,189
58s.jpg,83,59,126,120,2,350,250
58sj.jpg,234,142,64,44,2,500,348
58sp.jpg,5,5,29,38,2,42,42
591s.jpg,89,2,91,224,2,224,224
592s.jpg,219,126,35,36,2,500,281
594s.jpg,129,65,321,245,2,490,348
595s.jpg,1,4,221,216,2,224,224
596s.jpg,5,22,219,205,2,224,224
597s.jpg,8,10,208,216,2,224,224
598s.jpg,30,50,178,168,2,224,224
599s.jpg,384,229,258,243,2,800,540
59s.jpg,55,47,365,212,2,590,350
59sj.jpg,68,16,132,134,2,260,153
5s.jpg,70,26,210,203,2,480,270
5sj.jpg,163,67,76,123,2,302,185
5sp.jpg,3,3,107,104,2,114,114
600s.jpg,32,52,188,154,2,224,224
601s.jpg,0,14,224,206,2,224,224
602s.jpg,23,11,185,185,2,224,224
603s.jpg,2,20,216,182,2,224,224
604s.jpg,9,12,201,200,2,224,224
605s.jpg,-1,3,221,217,2,224,224
606s.jpg,24,15,181,211,2,224,224
607s.jpg,0,6,213,214,2,224,224
608s.jpg,29,6,176,212,2,224,224
609s.jpg,-2,3,190,207,2,224,224
60s.jpg,296,146,88,86,2,640,360
60sj.jpg,37,15,171,211,2,224,224
60sp.jpg,9,3,60,62,2,66,66
610s.jpg,56,20,388,343,2,632,370
611s.jpg,30,-2,186,228,2,224,224
612s.jpg,36,10,188,208,2,224,224
613s.jpg,8,8,212,202,2,224,224
614s.jpg,20,16,196,200,2,224,224
615s.jpg,10,-2,198,224,2,224,224
616s.jpg,42,7,166,219,2,224,224
617s.jpg,4,12,221,204,2,224,224
618s.jpg,8,-2,209,216,2,224,224
619s.jpg,21,6,199,208,2,224,224
61s.jpg,7,7,132,105,2,150,113
61sj.jpg,532,476,100,58,2,800,652
61sp.jpg,4,12,52,43,2,59,59
620s.jpg,25,10,192,192,2,224,224
621s.jpg,207,332,130,80,2,653,800
622s.jpg,28,10,188,209,2,224,224
623s.jpg,4,14,192,212,2,224,224
624s.jpg,1,31,219,165,2,224,224
625s.jpg,1,26,225,194,2,224,224
626s.jpg,18,46,208,170,2,224,224
627s.jpg,28,2,188,230,2,224,224
628s.jpg,20,10,194,202,2,224,224
629s.jpg,12,2,204,220,2,224,224
62s.jpg,22,24,889,456,2,980,490
62sj.jpg,159,108,312,164,2,550,341
62sp.jpg,1,-5,58,69,2,58,58
630s.jpg,20,18,194,172,2,224,224
631s.jpg,8,18,208,200,2,224,224
632s.jpg,17,7,205,210,2,224,224
633s.jpg,12,10,204,210,2,224,224
634s.jpg,21,18,180,177,2,224,224
635s.jpg,20,10,196,204,2,224,224
636s.jpg,24,27,190,187,2,224,224
637s.jpg,36,34,138,156,2,224,224
638s.jpg,39,26,170,154,2,224,224
639s.jpg,0,-2,220,216,2,224,224
63s.jpg,309,286,148,77,2,634,481
63sj.jpg,28,14,216,158,2,295,221
63sp.jpg,1,-1,63,67,2,72,72
640s.jpg,-10,4,219,189,2,224,224
641s.jpg,21,18,183,168,2,224,224
642s.jpg,28,4,184,210,2,224,224
643s.jpg,41,129,150,130,2,386,320
643s.jpg,97,42,265,160,2,386,320
644s.jpg,30,0,178,214,2,224,224
645s.jpg,32,2,192,216,2,224,224
646s.jpg,13,12,195,206,2,224,224
647s.jpg,8,8,202,202,2,224,224
648s.jpg,6,19,215,188,2,224,224
649s.jpg,13,10,200,208,2,224,224
64sj.jpg,79,39,68,76,2,246,184
64sp.jpg,0,11,108,80,2,112,112
650s.jpg,16,20,198,191,2,224,224
651s.jpg,32,26,180,192,2,224,224
652s.jpg,8,30,212,184,2,224,224
653s.jpg,-2,12,209,203,2,224,224
654s.jpg,100,92,270,338,2,500,500
655s.jpg,1,18,207,204,2,224,224
656s.jpg,7,64,431,224,2,450,324
657s.jpg,8,4,201,194,2,224,224
658s.jpg,94,104,272,268,2,500,500
65s.jpg,2,15,288,193,2,300,227
65sj.jpg,4,0,192,214,2,224,224
65sp.jpg,0,7,121,101,2,122,122
661s.jpg,70,18,351,251,2,513,342
662s.jpg,36,33,746,538,2,800,599
664s.jpg,140,114,372,300,2,640,480
665s.jpg,9,34,211,156,2,224,224
667s.jpg,241,176,437,356,2,1200,900
668s.jpg,16,4,189,210,2,224,224
66s.jpg,46,75,227,220,2,290,362
66sp.jpg,16,10,116,123,2,143,143
670s.jpg,286,147,32,38,2,500,375
671s.jpg,21,27,404,377,2,450,450
674s.jpg,34,47,755,447,2,800,536
675s.jpg,3,-1,154,136,2,157,152
676s.jpg,50,163,276,100,2,500,371
678s.jpg,258,183,38,34,2,500,351
679s.jpg,4,-2,214,217,2,224,224
67s.jpg,236,83,185,292,2,600,451
67sj.jpg,170,127,256,272,2,550,550
67sp.jpg,-2,13,127,108,2,127,127
680s.jpg,165,135,318,344,2,650,650
681s.jpg,250,182,170,95,2,670,800
682s.jpg,79,36,111,134,2,281,233
683s.jpg,310,214,190,144,2,800,552
686s.jpg,96,85,262,223,2,500,500
687s.jpg,186,88,120,112,2,500,332
689s.jpg,10,3,206,220,2,224,224
68s.jpg,83,1,463,337,2,620,350
690s.jpg,8,3,214,209,2,224,224
69s.jpg,10,9,488,426,2,500,439
69sj.jpg,208,197,359,385,2,800,800
69sp.jpg,2,2,102,90,2,100,100
6s.jpg,49,30,680,643,2,800,730
6sj.jpg,48,22,260,196,2,400,320
6sp.jpg,2,23,128,96,2,131,131
70s.jpg,32,20,458,289,2,500,323
70sj.jpg,148,119,224,110,2,495,403
71s.jpg,17,23,826,537,2,870,600
71sj.jpg,94,53,276,256,2,500,375
71sp.jpg,-10,6,64,44,2,56,56
72s.jpg,94,99,872,1086,2,1078,1227
72sj.jpg,2,23,214,180,2,224,224
72sp.jpg,0,4,126,126,2,128,128
73s.jpg,42,70,495,637,2,589,800
73sj.jpg,177,137,221,173,2,450,340
73sp.jpg,7,8,80,80,2,85,85
74s.jpg,18,15,426,312,2,500,344
74sj.jpg,18,66,26,19,2,259,190
74sj.jpg,84,49,34,20,2,259,190
74sj.jpg,56,107,26,26,2,259,190
74sj.jpg,214,150,26,25,2,259,190
74sp.jpg,17,6,69,89,2,97,97
75s.jpg,8,62,600,285,2,600,425
75sp.jpg,7,6,74,73,2,89,89
76s.jpg,32,-2,508,560,2,575,575
76sj.jpg,0,2,218,220,2,224,224
76sp.jpg,3,7,99,97,2,115,115
77s.jpg,12,6,580,557,2,615,600
77sj.jpg,193,62,470,440,2,790,593
77sp.jpg,2,15,141,119,2,145,145
78s.jpg,23,1,437,316,2,468,316
78sj.jpg,31,20,186,108,2,221,165
78sp.jpg,7,2,96,96,2,109,109
79s.jpg,61,6,455,412,2,620,445
79sj.jpg,6,20,203,178,2,224,224
79sp.jpg,10,2,91,108,2,104,104
7sj.jpg,238,108,92,129,2,500,333
7sp.jpg,2,4,32,26,2,36,36
80s.jpg,12,5,243,396,2,278,399
80sj.jpg,27,80,140,114,2,550,340
80sj.jpg,147,212,128,134,2,550,340
80sp.jpg,-10,14,102,80,2,96,96
81s.jpg,10,46,293,339,2,306,399
81sj.jpg,4,17,170,148,2,172,173
81sp.jpg,8,6,108,108,2,120,120
82s.jpg,76,19,656,429,2,800,450
82sj.jpg,93,31,194,169,2,390,218
83s.jpg,6,25,208,278,2,220,330
83sj.jpg,161,246,51,42,2,375,500
83sp.jpg,0,21,130,101,2,132,132
84s.jpg,141,68,714,758,2,1000,889
84sj.jpg,16,6,196,208,2,224,224
84sp.jpg,0,-7,109,112,2,110,110
85s.jpg,106,57,502,319,2,700,436
85sj.jpg,138,60,224,202,2,500,332
85sp.jpg,-1,-3,83,85,2,84,84
86sj.jpg,178,92,196,180,2,500,333
86sp.jpg,4,3,106,100,2,107,107
87s.jpg,40,42,553,368,2,615,409
87sj.jpg,8,27,209,193,2,224,224
87sp.jpg,10,8,80,79,2,91,91
88s.jpg,98,24,684,477,2,900,500
88sj.jpg,61,80,312,272,2,450,450
88sp.jpg,0,3,128,138,2,142,142
89s.jpg,38,64,411,300,2,488,412
89sj.jpg,89,150,404,284,2,800,664
8s.jpg,13,101,324,207,2,338,365
8sp.jpg,-9,-2,47,41,2,43,43
90s.jpg,15,71,664,329,2,700,466
90sj.jpg,165,165,653,485,2,950,735
91s.jpg,25,14,542,716,2,600,736
91sj.jpg,56,135,826,561,2,960,797
91sp.jpg,4,7,110,105,2,123,123
92s.jpg,202,55,79,56,2,450,390
92sj.jpg,349,121,370,440,2,1021,622
92sp.jpg,5,4,105,99,2,114,114
93s.jpg,101,54,429,232,2,600,368
93sj.jpg,103,61,78,91,2,361,181
93sp.jpg,-7,6,141,102,2,128,128
94s.jpg,36,36,138,144,2,220,196
94sj.jpg,67,15,122,148,2,254,179
95s.jpg,142,185,456,201,2,600,399
95sj.jpg,82,51,187,238,2,335,310
95sp.jpg,-2,2,125,113,2,121,121
96s.jpg,93,97,862,479,2,1030,686
96sj.jpg,0,18,218,209,2,224,224
96sp.jpg,6,-2,82,90,2,91,91
97s.jpg,93,81,114,100,2,350,262
97sp.jpg,3,-1,37,38,2,46,46
98s.jpg,14,5,280,208,2,300,222
98sj.jpg,12,10,213,206,2,224,224
99s.jpg,146,78,696,492,2,900,639
99sj.jpg,364,282,120,104,2,800,600
99sp.jpg,8,5,64,66,2,87,87
9s.jpg,10,24,256,212,2,290,269
9sj.jpg,217,40,142,109,2,550,341
9sj.jpg,159,105,112,115,2,550,341
9sj.jpg,288,168,111,76,2,550,341
9sp.jpg,0,11,133,113,2,130,130
